X,Y,Z,Event-ID#,date,hour,Flowrate,Pressure
87625.1099,121902.141,-4294.2279,13187,4/05/2010,6.303333333,0,0.06239506
88442.9741,122350.403,-4294.2291,13188,4/05/2010,6.257777778,0,0.062145979
87426.4053,121626.74,-4294.2477,13189,4/05/2010,7.095,0,0.061897891
88186.2523,122266.162,-4294.2622,13190,4/05/2010,7,0,0.061650794
88228.7882,122264.591,-4294.3,13191,4/05/2010,7.102777778,0,0.061404684
88242.5053,122281.549,-4294.3,13192,4/05/2010,7.012222222,0,0.061159556
87725.4533,120901.26,-4294.3115,13193,4/05/2010,7.126388889,0,0.060915406
87753.9146,122019.527,-4294.3242,13194,4/05/2010,7,0,0.060672231
88217.2376,122291.142,-4294.4538,13195,4/05/2010,7.170833333,0,0.060430027
87302.9884,120995.913,-4294.5,13196,4/05/2010,7.142222222,0,0.060188789
87160.6172,120872.331,-4294.5,13197,4/05/2010,7.132222222,0,0.059948515
88023.198,121088.485,-4294.5,13198,4/05/2010,7.01,0,0.0597092
87948.7581,121161.908,-4294.5185,13199,4/05/2010,7.12,0,0.05947084
87081.3383,120846.021,-4294.5972,13200,4/05/2010,7.073888889,0,0.059233432
87955.1618,121106.549,-4294.6,13201,4/05/2010,7.1425,0,0.058996972
88141.8051,121789.195,-4294.6,13202,4/05/2010,7.133333333,0,0.058761455
87909.5629,121270.629,-4294.6253,13203,4/05/2010,7.040833333,0,0.058526879
87604.8869,121979.876,-4294.6472,13204,4/05/2010,7.2,0,0.058293239
88036.509,121078.274,-4294.6613,13205,4/05/2010,7.36,0,0.058060532
88172.7691,122284.798,-4294.6966,13206,4/05/2010,7.090277778,0,0.057828753
87997.441,121094.097,-4294.7,13207,4/05/2010,7.173333333,0,0.0575979
87907.4232,121085.158,-4294.7291,13208,4/05/2010,7.375555556,0,0.057367969
87989.5315,121120.032,-4294.7452,13209,4/05/2010,7.045,0,0.057138955
88345.5577,122392.663,-4294.7671,13210,4/05/2010,7.101111111,0,0.056910856
88057.0008,121120.022,-4294.7852,13211,4/05/2010,7.31,0,0.056683667
88151.4564,122267.717,-4294.7867,13212,4/05/2010,7.044444444,0,0.056457385
88448.0028,122337.486,-4294.8,13213,4/05/2010,7.119166667,0,0.056232007
87623.2084,121947.693,-4294.8,13214,4/05/2010,7.245555556,0,0.056007528
87433.2979,121480.466,-4294.8256,13215,4/05/2010,7.415555556,0,0.055783946
87631.1692,121935.04,-4294.8264,13216,4/05/2010,7.077777778,0,0.055561255
87595.0129,121987.183,-4294.9,13217,4/05/2010,7.349444444,0,0.055339454
87627.8459,121939.555,-4294.9077,13218,4/05/2010,7.270833333,0,0.055118539
87027.541,120799.609,-4294.9375,13219,4/05/2010,7.498333333,0,0.054898505
88373.8901,122057.967,-4294.9472,13220,4/05/2010,7.611111111,0,0.054679349
88374.4754,121882.593,-4294.9924,13221,4/05/2010,7.501666667,0,0.054461069
88335.4654,121951.499,-4295,13222,4/05/2010,7.656944444,0,0.05424366
88382.5631,122322.795,-4295,13223,4/05/2010,7.1,0,0.054027118
87796.1904,121722.743,-4295,13224,4/05/2010,7.55,0,0.053811442
88338.5007,121933.716,-4295,13225,4/05/2010,7.076666667,0,0.053596626
88440.7647,122312.624,-4295,13226,4/05/2010,7.715555556,0,0.053382667
88205.2578,121807.756,-4295,13227,4/05/2010,7.430833333,0,0.053169563
88223.4224,121667.862,-4295,13228,4/05/2010,7.346666667,0,0.05295731
87490.244,121832.486,-4295,13229,4/05/2010,7.013611111,0,0.052745904
87487.0606,121835.534,-4295,13230,4/05/2010,7.692777778,0,0.052535341
87531.7249,121840.892,-4295,13231,4/05/2010,8,0,0.05232562
87503.1714,121876.694,-4295.0205,13232,4/05/2010,8.006666667,0,0.052116735
87670.9305,121546.472,-4295.0927,13233,4/05/2010,8.014444444,0,0.051908685
88437.12,122177.481,-4295.1,13234,4/05/2010,8.014166667,0,0.051701465
87517.4222,121829.924,-4295.1115,13235,4/05/2010,8.066666667,0,0.051495072
87543.6443,121873.096,-4295.135,13236,4/05/2010,8.003333333,0,0.051289503
87494.5862,121792.249,-4295.1713,13237,4/05/2010,8.026666667,0,0.051084755
87657.9362,121882.63,-4295.2,13238,4/05/2010,8.071666667,0,0.050880824
88017.4075,121162.397,-4295.2,13239,4/05/2010,8.1,0,0.050677707
88107.4573,121543.217,-4295.2,13240,4/05/2010,8.080555556,0,0.050475401
87518.926,121863.679,-4295.2179,13241,4/05/2010,8.147222222,0,0.050273903
87551.4929,121882.216,-4295.24,13242,4/05/2010,8.030555556,0,0.050073209
87540.5953,121858.194,-4295.3,13243,4/05/2010,8.186666667,0,0.049873316
87760.2095,121738.81,-4295.3157,13244,4/05/2010,8.079444444,0,0.049674221
88118.1751,121109.629,-4295.3179,13245,4/05/2010,8.015555556,0,0.049475921
87661.3097,121850.819,-4295.3471,13246,4/05/2010,8.0125,0,0.049278413
87472.5267,121852.802,-4295.373,13247,4/05/2010,8.184166667,0,0.049081693
88141.9914,121144.411,-4295.3755,13248,4/05/2010,8.126666667,0,0.048885758
87531.8598,121863.783,-4295.4,13249,4/05/2010,8.291666667,0,0.048690606
87619.663,121900.27,-4295.4255,13250,4/05/2010,8.354444444,0,0.048496232
86996.7917,120811.802,-4295.4775,13251,4/05/2010,8.293888889,0,0.048302635
87501.0729,121749.999,-4295.4824,13252,4/05/2010,8.28,0,0.04810981
87472.8362,121697.161,-4295.5,13253,4/05/2010,8.202222222,0,0.047917755
88041.4555,121518.19,-4295.5,13254,4/05/2010,8.265833333,0,0.047726467
87508.5842,121865.99,-4295.5,13255,4/05/2010,8.495,0,0.047535943
87616.5784,121862.611,-4295.5597,13256,4/05/2010,8.113055556,0,0.047346179
87523.605,121856.808,-4295.6,13257,4/05/2010,8.359722222,0,0.047157172
88314.6543,122385.192,-4295.6,13258,4/05/2010,8.22,0,0.04696892
87668.1853,121616.77,-4295.6,13259,4/05/2010,8.3625,0,0.04678142
87493.9087,121562.798,-4295.6,13260,4/05/2010,8.434444444,0,0.046594668
87515.1414,121521.562,-4295.6229,13261,4/05/2010,8.104444444,0,0.046408662
87497.7207,121734.726,-4295.6257,13262,4/05/2010,8.706666667,0,0.046223398
87545.8578,121697.206,-4295.6482,13263,4/05/2010,8.317777778,0,0.046038873
87539.2177,121673.624,-4295.6695,13264,4/05/2010,8.615,0,0.045855086
87559.9672,121664.135,-4295.6711,13265,4/05/2010,8.580555556,0,0.045672032
88501.5016,122221.874,-4295.7,13266,4/05/2010,9.006388889,0,0.045489708
88156.2515,121116.91,-4295.7,13267,4/05/2010,9.003888889,0,0.045308113
88036.8972,121543.913,-4295.7,13268,4/05/2010,9.105,0,0.045127243
88094.6558,121059.382,-4295.7051,13269,4/05/2010,9.0275,0,0.044947094
87543.5345,121692.917,-4295.7072,13270,4/05/2010,9.0975,0,0.044767665
88118.6328,121136.725,-4295.7088,13271,4/05/2010,9.004722222,0,0.044588952
87433.5289,121398.189,-4295.7825,13272,4/05/2010,9.089722222,0,0.044410952
87472.4796,121854.969,-4295.8,13273,4/05/2010,9.005833333,0,0.044233663
87732.735,120799.164,-4295.8,13274,4/05/2010,9.006111111,0,0.044057082
87439.5208,121646.814,-4295.8462,13275,4/05/2010,9.091666667,0,0.043881206
87720.001,121527.832,-4295.8776,13276,4/05/2010,9.095833333,0,0.043706032
87247.4274,120722.745,-4295.9149,13277,4/05/2010,9.255555556,0,0.043531557
87680.4846,122007.97,-4295.9153,13278,4/05/2010,9.13,0,0.043357778
87367.4881,121166.758,-4295.9192,13279,4/05/2010,9.008611111,0,0.043184693
88202.096,122250.491,-4295.9268,13280,4/05/2010,9.18,0,0.0430123
87838.7843,121025.458,-4295.9495,13281,4/05/2010,9.501666667,0,0.042840594
87700.1719,120990.982,-4296,13282,4/05/2010,9.0625,0,0.042669574
87520.9508,121343.157,-4296.0229,13283,4/05/2010,9.575,0,0.042499237
87488.4549,121698.543,-4296.0633,13284,4/05/2010,9.281111111,0,0.042329579
88358.8655,122060.868,-4296.0675,13285,4/05/2010,9.052222222,0,0.042160599
88261.2522,121834.972,-4296.1,13286,4/05/2010,9.651666667,0,0.041992294
87581.526,121604.696,-4296.1,13287,4/05/2010,9.353333333,0,0.04182466
88137.5743,122280.908,-4296.1,13288,4/05/2010,9.56,0,0.041657695
87604.4013,121581.46,-4296.1,13289,4/05/2010,9.364166667,0,0.041491397
87692.0941,120889.58,-4296.1,13290,4/05/2010,10,0,0.041325763
87421.2993,121458.338,-4296.1,13291,4/05/2010,10.02888889,0,0.04116079
87591.6677,121603.11,-4296.1356,13292,4/05/2010,10.01111111,0,0.040996476
88162.0683,121184.534,-4296.1902,13293,4/05/2010,10.04472222,0,0.040832818
88028.6779,121027.784,-4296.2,13294,4/05/2010,10.01777778,0,0.040669813
88228.3471,121113.15,-4296.2,13295,4/05/2010,10.06888889,0,0.040507458
88211.411,121191.171,-4296.2,13296,4/05/2010,10.10888889,0,0.040345752
88163.4974,121218.422,-4296.2,13297,4/05/2010,10.0225,0,0.040184691
88288.2657,121836.745,-4296.2726,13298,4/05/2010,10.08,0,0.040024274
88007.5001,121041.445,-4296.2787,13299,4/05/2010,10.09166667,0,0.039864496
88210.4401,121194.253,-4296.2788,13300,4/05/2010,10.09472222,0,0.039705357
87663.7464,121635.822,-4296.2914,13301,4/05/2010,10.195,0,0.039546853
87604.4891,121663.645,-4296.2977,13302,4/05/2010,10.1225,0,0.039388981
87582.6592,121413.958,-4296.3,13303,4/05/2010,10.20777778,0,0.03923174
88221.6917,121724.501,-4296.3,13304,4/05/2010,10.0625,0,0.039075126
88238.624,121650.822,-4296.3,13305,4/05/2010,10.15305556,0,0.038919138
87597.7141,120711.38,-4296.3,13306,4/05/2010,10.1,0,0.038763773
88416.7852,122194.291,-4296.3,13307,4/05/2010,10.25833333,0,0.038609027
87568.6355,121599.559,-4296.327,13308,4/05/2010,10.36444444,0,0.0384549
87598.8462,121637.76,-4296.3342,13309,4/05/2010,10.51111111,0,0.038301387
87611.7135,121615.697,-4296.4,13310,4/05/2010,10.23916667,0,0.038148488
88147.1663,122264.16,-4296.4,13311,4/05/2010,10.40333333,0,0.037996198
87518.6766,121327.067,-4296.4,13312,4/05/2010,10.4375,0,0.037844517
88030.6021,121801.416,-4296.4,13313,4/05/2010,10.12777778,0,0.037693441
87449.4029,121515.425,-4296.4247,13314,4/05/2010,10.375,0,0.037542969
88207.0136,121919.443,-4296.4377,13315,4/05/2010,10.38888889,0,0.037393097
87647.0041,121614.483,-4296.4645,13316,4/05/2010,10.13111111,0,0.037243823
87658.002,121628.268,-4296.4827,13317,4/05/2010,10.65555556,0,0.037095146
88444.5634,121896.057,-4296.5,13318,4/05/2010,11.01,0,0.036947061
88374.0633,122106.802,-4296.6079,13319,4/05/2010,11.09777778,0,0.036799568
88428.9928,122057.388,-4296.639,13320,4/05/2010,11.1275,0,0.036652664
87549.3847,121512.945,-4296.6492,13321,4/05/2010,11.12055556,0,0.036506346
87388.0162,121544.696,-4296.7,13322,4/05/2010,11.09166667,0,0.036360612
88414.6294,122146.846,-4296.7,13323,4/05/2010,11.26222222,0,0.036215461
87588.0607,121595.739,-4296.714,13324,4/05/2010,11.06666667,0,0.036070888
87699.8063,120883.692,-4296.7448,13325,4/05/2010,11.22777778,0,0.035926893
88152.706,122260.674,-4296.7614,13326,4/05/2010,11.18666667,0,0.035783472
87586.9646,121685.636,-4296.7886,13327,4/05/2010,11.17222222,0,0.035640624
87612.7381,121673.653,-4296.8,13328,4/05/2010,11.16,0,0.035498346
88424.4878,122138.771,-4296.9,13329,4/05/2010,11.32888889,0,0.035356637
88150.4545,122272.447,-4296.9,13330,4/05/2010,11.07333333,0,0.035215492
88085.978,121028.443,-4296.9192,13331,4/05/2010,11.10388889,0,0.035074912
87568.1812,121693.753,-4296.9275,13332,4/05/2010,11.10277778,0,0.034934892
88364.0714,122054.631,-4296.9509,13333,4/05/2010,11.34944444,0,0.034795432
88348.4367,122247.658,-4296.9605,13334,4/05/2010,11.59111111,0,0.034656528
88411.4657,121986.193,-4296.9681,13335,4/05/2010,11.08666667,0,0.034518179
87580.0125,121671.474,-4297.0033,13336,4/05/2010,11.37027778,0,0.034380382
88325.7601,122086.448,-4297.0864,13337,4/05/2010,11.05111111,0,0.034243135
87945.2219,121004.889,-4297.0928,13338,4/05/2010,11.65166667,0,0.034106436
87918.7256,121018.57,-4297.1,13339,4/05/2010,11.50916667,0,0.033970283
87922.9468,121010.32,-4297.1,13340,4/05/2010,11.24,0,0.033834673
87931.3676,121118.815,-4297.1,13341,4/05/2010,11.54666667,0,0.033699605
87582.1866,121669.089,-4297.1438,13342,4/05/2010,11.77777778,0,0.033565076
88152.5554,122243.3,-4297.1471,13343,4/05/2010,11.23111111,0,0.033431084
87564.4685,121652.744,-4297.2,13344,4/05/2010,11.69,0,0.033297626
87692.4653,121558.365,-4297.2,13345,4/05/2010,11.52888889,0,0.033164702
87906.267,121547.001,-4297.2011,13346,4/05/2010,12.00666667,0,0.033032308
87599.4776,120622.6,-4297.2179,13347,4/05/2010,12.03055556,0,0.032900443
87536.5853,121933.901,-4297.2357,13348,4/05/2010,12.03666667,0,0.032769104
87601.7226,121728.814,-4297.2815,13349,4/05/2010,12.04222222,0,0.032638289
87467.6313,121729.02,-4297.3,13350,4/05/2010,12.05666667,0,0.032507997
87679.3039,121995.299,-4297.3,13351,4/05/2010,12.13111111,0,0.032378224
87341.1943,120570.311,-4297.3,13352,4/05/2010,12.03,0,0.03224897
87421.8073,121409.585,-4297.3,13353,4/05/2010,12.01388889,0,0.032120232
87473.4428,121439.629,-4297.3111,13354,4/05/2010,12.06666667,0,0.031992008
88098.3302,121434.614,-4297.3578,13355,4/05/2010,12.09166667,0,0.031864295
87465.0606,121338.568,-4297.377,13356,4/05/2010,12.16805556,0,0.031737093
87671.0687,121463.79,-4297.4,13357,4/05/2010,12.06,0,0.031610398
87454.3655,121256.423,-4297.4498,13358,4/05/2010,12.08166667,0,0.031484209
87619.9462,121614.429,-4297.4819,13359,4/05/2010,12.09333333,0,0.031358524
87453.3937,121692.346,-4297.5,13360,4/05/2010,12.16444444,0,0.03123334
87396.9439,121403.784,-4297.5,13361,4/05/2010,12.05,0,0.031108656
87433.8646,121644.226,-4297.5082,13362,4/05/2010,12.245,0,0.03098447
87404.5753,121735.479,-4297.5424,13363,4/05/2010,12.27444444,0,0.03086078
87325.7622,120628.581,-4297.6225,13364,4/05/2010,12.09916667,0,0.030737583
87391.2078,121365.663,-4297.6953,13365,4/05/2010,12.38194444,0,0.030614878
87395.6698,120704.408,-4297.7,13366,4/05/2010,12.38111111,0,0.030492663
87446.4411,121621.603,-4297.7279,13367,4/05/2010,12.145,0,0.030370936
87431.2616,121581.68,-4297.7642,13368,4/05/2010,12.00833333,0,0.030249695
87500.019,121628.58,-4297.7781,13369,4/05/2010,12.21527778,0,0.030128938
87459.2611,120959.665,-4297.8,13370,4/05/2010,12.03555556,0,0.030008663
87449.2279,120746.852,-4297.8,13371,4/05/2010,12.20166667,0,0.029888868
87485.0855,121625.271,-4297.8063,13372,4/05/2010,12.03888889,0,0.029769552
87540.4933,121623.115,-4297.8895,13373,4/05/2010,12.40833333,0,0.029650711
87547.2948,121643.042,-4297.9,13374,4/05/2010,12.31861111,0,0.029532345
87553.2047,120541.999,-4297.9,13375,4/05/2010,12.30611111,0,0.029414452
87318.958,121096.943,-4297.9,13376,4/05/2010,12.3575,0,0.029297029
87550.6431,121573.879,-4297.9962,13377,4/05/2010,12.33833333,0,0.029180075
87524.7694,121655.067,-4298,13378,4/05/2010,12.47833333,0,0.029063588
87532.9858,121576.481,-4298,13379,4/05/2010,12.17916667,0,0.028947566
88169.3946,122011.063,-4298,13380,4/05/2010,12.09777778,0,0.028832007
87457.5808,121672.393,-4298.0404,13381,4/05/2010,12.25666667,0,0.028716909
87690.8236,121046.132,-4298.0955,13382,4/05/2010,12.43444444,0,0.028602271
87606.9605,121372.139,-4298.1,13383,4/05/2010,12.65333333,0,0.02848809
87378.8568,120817.125,-4298.1,13384,4/05/2010,12.51388889,0,0.028374365
87716.0202,121863.736,-4298.1307,13385,4/05/2010,12.80972222,0,0.028261095
87340.1361,121057.692,-4298.1589,13386,4/05/2010,12,0,0.028148276
87395.4352,120779.242,-4298.1625,13387,4/05/2010,12.82444444,0,0.028035908
87550.9706,121887.87,-4298.2,13388,4/05/2010,12.74416667,0,0.027923988
87576.0775,121726.691,-4298.2429,13389,4/05/2010,13.01111111,0,0.027812515
87435.5725,121592.439,-4298.2445,13390,4/05/2010,13.04027778,0,0.027701488
87470.824,120820.869,-4298.2479,13391,4/05/2010,13.03333333,0,0.027590903
87411.5048,121600.247,-4298.2668,13392,4/05/2010,13.07833333,0,0.02748076
88138.3345,122274.144,-4298.2889,13393,4/05/2010,13.08166667,0,0.027371056
87313.9821,120790.61,-4298.2964,13394,4/05/2010,13.11305556,0,0.027261791
88382.6672,122006.035,-4298.3,13395,4/05/2010,13.06666667,0,0.027152961
87445.7645,120958.188,-4298.3,13396,4/05/2010,13.20888889,0,0.027044566
87419.3969,120997.258,-4298.3,13397,4/05/2010,13.01888889,0,0.026936604
87622.7725,121820.499,-4298.3,13398,4/05/2010,13.01666667,0,0.026829073
87403.8491,121275.835,-4298.3,13399,4/05/2010,13.25666667,0,0.026721971
87384.6615,120750.164,-4298.3562,13400,4/05/2010,13.04277778,0,0.026615297
87284.293,120884.246,-4298.4,13401,4/05/2010,13.375,0,0.026509048
87420.2864,121366.943,-4298.4,13402,4/05/2010,13.24888889,0,0.026403224
87461.1068,121520.78,-4298.4193,13403,4/05/2010,13.45111111,0,0.026297822
87954.0242,122159.6,-4298.5159,13404,4/05/2010,13.0725,0,0.026192841
87906.4855,122196.729,-4298.5544,13405,4/05/2010,13.3625,0,0.026088278
87584.8998,120473.577,-4298.5578,13406,4/05/2010,13.42194444,0,0.025984134
87498.5539,120534.507,-4298.5789,13407,4/05/2010,13.4,0,0.025880405
87527.4462,120563.605,-4298.6,13408,4/05/2010,13.04583333,0,0.02577709
87552.425,120566.951,-4298.6,13409,4/05/2010,13.385,0,0.025674188
88143.7867,122276.204,-4298.6277,13410,4/05/2010,13.32111111,0,0.025571696
87418.3729,121585.281,-4298.6747,13411,4/05/2010,13.24,0,0.025469613
87403.8106,120774.444,-4298.6954,13412,4/05/2010,13.22777778,0,0.025367939
87384.3209,120772.56,-4298.7,13413,4/05/2010,13.46666667,0,0.025266669
87391.8906,120783.008,-4298.7,13414,4/05/2010,13.14666667,0,0.025165805
87422.4334,121555.607,-4298.7,13415,4/05/2010,13.03111111,0,0.025065342
87667.0253,122019.427,-4298.7071,13416,4/05/2010,14.01444444,0,0.024965281
87666.4523,122005.789,-4298.7368,13417,4/05/2010,14.02555556,0,0.02486562
87685.284,121998.16,-4298.7448,13418,4/05/2010,14.06,0,0.024766356
87702.7398,122009.234,-4298.7789,13419,4/05/2010,14.00555556,0,0.024667488
87587.9917,120797.16,-4298.8092,13420,4/05/2010,14,0,0.024569015
87739.5098,121547.576,-4298.8412,13421,4/05/2010,14.09833333,0,0.024470936
87457.0959,121560.107,-4298.9111,13422,4/05/2010,14.03555556,0,0.024373247
87739.7765,122040.176,-4298.9311,13423,4/05/2010,14.045,0,0.024275949
87456.5785,121775.313,-4298.9618,13424,4/05/2010,14.15,0,0.024179039
87763.3475,122093.384,-4299,13425,4/05/2010,14.04583333,0,0.024082516
87888.0908,122185.392,-4299,13426,4/05/2010,14.12527778,0,0.023986379
87396.6636,121277.621,-4299,13427,4/05/2010,14.04,0,0.023890625
87399.0257,121359.056,-4299,13428,4/05/2010,14.00833333,0,0.023795253
87495.9852,121782.222,-4299.0132,13429,4/05/2010,14.02361111,0,0.023700262
88354.9278,121937.589,-4299.0143,13430,4/05/2010,14.16055556,0,0.023605651
87527.001,121677.864,-4299.018,13431,4/05/2010,14.115,0,0.023511417
87707.1045,122022.758,-4299.0356,13432,4/05/2010,14.05277778,0,0.023417559
87400.1522,121627.257,-4299.0445,13433,4/05/2010,14.02333333,0,0.023324076
87418.2626,121616.009,-4299.1,13434,4/05/2010,14.25,0,0.023230966
88182.0062,122268.613,-4299.1,13435,4/05/2010,14.03611111,0,0.023138227
88182.3731,122304.415,-4299.14,13436,4/05/2010,14.275,0,0.023045859
87286.4152,121240.938,-4299.2,13437,4/05/2010,14.21583333,0,0.02295386
87479.7876,121526.981,-4299.2,13438,4/05/2010,14.44333333,0,0.022862228
87445.3067,121542.114,-4299.2,13439,4/05/2010,14.54444444,0,0.022770962
87599.2249,121659.237,-4299.2,13440,4/05/2010,15.15666667,0,0.02268006
87622.5729,121678.03,-4299.2041,13441,4/05/2010,15.16527778,0,0.022589521
87635.8316,121474.818,-4299.2621,13442,4/05/2010,15.26,0,0.022499343
87679.5536,121739.632,-4299.2901,13443,4/05/2010,15.1575,0,0.022409525
87641.1542,121538.974,-4299.3,13444,4/05/2010,15.345,0,0.022320066
87977.5136,122198.661,-4299.3,13445,4/05/2010,15.4275,0,0.022230964
87760.7005,121714.434,-4299.362,13446,4/05/2010,15.0275,0,0.022142218
87430.0971,121605.487,-4299.4033,13447,4/05/2010,15.4225,0,0.022053826
87690.4918,122163.047,-4299.4389,13448,4/05/2010,15.08555556,0,0.021965787
87812.8936,122092.721,-4299.466,13449,4/05/2010,16.00861111,0,0.021878099
87812.5807,122111.374,-4299.5,13450,4/05/2010,16.00277778,0,0.021790762
87813.4686,122081.568,-4299.5,13451,4/05/2010,16.0075,0,0.021703773
87512.2878,121856.148,-4299.5154,13452,4/05/2010,16.0025,0,0.021617131
87510.0011,121864.459,-4299.5394,13453,4/05/2010,16.1025,0,0.021530835
87877.3319,122108.025,-4299.5936,13454,4/05/2010,16.13,0,0.021444884
87878.8345,122142.567,-4299.6,13455,4/05/2010,16.1,0,0.021359276
87517.5764,121870.381,-4299.656,13456,4/05/2010,16.06722222,0,0.021274009
87333.6244,121081.975,-4299.6563,13457,4/05/2010,16.21666667,0,0.021189083
87533.4905,121800.519,-4299.729,13458,4/05/2010,16.23,0,0.021104496
87497.8461,121849.413,-4299.7322,13459,4/05/2010,16.03694444,0,0.021020247
88141.9294,122268.725,-4299.7437,13460,4/05/2010,16.19,0,0.020936334
88178.6429,122223.419,-4299.7478,13461,4/05/2010,16.07222222,0,0.020852756
87455.4549,121888.214,-4299.7696,13462,4/05/2010,16.10222222,0,0.020769511
87499.4145,121442.489,-4299.8,13463,4/05/2010,16.11111111,0,0.020686599
87736.2733,120912.307,-4299.8,13464,4/05/2010,16.405,0,0.020604018
87434.5442,121055.904,-4299.8,13465,4/05/2010,16.03111111,0,0.020521767
87542.6097,121356.981,-4299.8559,13466,4/05/2010,16.00888889,0,0.020439844
87427.0413,121356.212,-4299.8613,13467,4/05/2010,16.46666667,0,0.020358248
87488.9483,121664.524,-4299.881,13468,4/05/2010,16.57416667,0,0.020276977
87478.5952,121644.538,-4299.8854,13469,4/05/2010,16.28888889,0,0.020196031
87437.9275,121559.205,-4299.8991,13470,4/05/2010,16.54666667,0,0.020115408
87453.9515,121768.028,-4299.9041,13471,4/05/2010,16.09777778,0,0.020035108
87447.8707,121785.984,-4299.9257,13472,4/05/2010,16.1125,0,0.019955127
87674.0083,121496.483,-4299.9511,13473,4/05/2010,16.55,0,0.019875466
87389.893,121782.542,-4299.9877,13474,4/05/2010,16.05111111,0,0.019796123
87595.9091,121625.079,-4300,13475,4/05/2010,16.48555556,0,0.019717097
87493.8061,121823.839,-4300,13476,4/05/2010,16.74416667,0,0.019638386
87587.4249,121626.236,-4300,13477,4/05/2010,16.63972222,0,0.019559989
87395.3898,121339.21,-4300,13478,4/05/2010,16.44777778,0,0.019481906
87412.7892,121322.406,-4300.0749,13479,4/05/2010,16.11777778,0,0.019404134
87449.8519,121351.422,-4300.0906,13480,4/05/2010,16.18,0,0.019326672
87406.59,121342.877,-4300.1318,13481,4/05/2010,17.01388889,0,0.01924952
88210.4979,121678.802,-4300.2,13482,4/05/2010,17.05777778,0,0.019172675
87626.0805,120714.573,-4300.2,13483,4/05/2010,17.06222222,0,0.019096138
87341.7904,121144.026,-4300.2,13484,4/05/2010,17.11083333,0,0.019019906
87401.7458,121325.563,-4300.2,13485,4/05/2010,17.10666667,0,0.018943978
87604.5475,120884.488,-4300.2062,13486,4/05/2010,17.10277778,0,0.018868354
88171.2331,121708.423,-4300.2192,13487,4/05/2010,17.16333333,0,0.018793031
87914.2407,122149.258,-4300.257,13488,4/05/2010,17.255,0,0.018718009
87563.6055,121645.254,-4300.2659,13489,4/05/2010,17.09472222,0,0.018643287
87595.4104,121663.553,-4300.3,13490,4/05/2010,17.165,0,0.018568862
87448.2943,121553.022,-4300.3,13491,4/05/2010,17.26583333,0,0.018494735
87606.823,121659.095,-4300.3,13492,4/05/2010,17.42166667,0,0.018420904
87368.7945,121437.022,-4300.3,13493,4/05/2010,17.16527778,0,0.018347368
87603.4425,121676.724,-4300.3,13494,4/05/2010,17.07,0,0.018274125
88190.6913,122272.749,-4300.3,13495,4/05/2010,17.13333333,0,0.018201174
87801.5605,122090.753,-4300.3,13496,4/05/2010,17.13666667,0,0.018128515
87429.6802,121498.047,-4300.3,13497,4/05/2010,17.07166667,0,0.018056146
87430.6675,121497.25,-4300.3072,13498,4/05/2010,17.12222222,0,0.017984065
87475.3645,121423.09,-4300.3275,13499,4/05/2010,17.325,0,0.017912273
87410.1589,121495.29,-4300.3615,13500,4/05/2010,17.7375,0,0.017840767
87923.1324,122148.4,-4300.4,13501,4/05/2010,17.01388889,0,0.017769546
87900.7885,122203.667,-4300.4,13502,4/05/2010,17.80555556,0,0.01769861
87922.2977,122157.306,-4300.4153,13503,4/05/2010,17.32666667,0,0.017627957
87368.0424,121465.678,-4300.4164,13504,4/05/2010,17.80555556,0,0.017557586
87871.912,122217.363,-4300.4181,13505,4/05/2010,18,0,0.017487496
88397.5513,121980.155,-4300.4221,13506,4/05/2010,18.01222222,0,0.017417686
87435.5773,121489.964,-4300.4331,13507,4/05/2010,18.02777778,0,0.017348154
87452.1511,121324.281,-4300.4849,13508,4/05/2010,18.10833333,0,0.0172789
87905.0424,121892.604,-4300.5,13509,4/05/2010,18.04277778,0,0.017209923
87907.0822,122085.765,-4300.5,13510,4/05/2010,18.05416667,0,0.01714122
87495.1898,121388.485,-4300.5322,13511,4/05/2010,18.10833333,0,0.017072792
87625.3414,121486.591,-4300.5486,13512,4/05/2010,18.11083333,0,0.017004638
87981.7135,122213.235,-4300.5842,13513,4/05/2010,18.18083333,0,0.016936755
87473.409,121232.846,-4300.6,13514,4/05/2010,18.15888889,0,0.016869143
87763.312,122275.879,-4300.6104,13515,4/05/2010,18.2775,0,0.016801802
87557.4339,121684.392,-4300.6343,13516,4/05/2010,18.07111111,0,0.016734729
87421.6673,121343.026,-4300.682,13517,4/05/2010,18.40333333,0,0.016667923
87742.531,120910.614,-4300.7,13518,4/05/2010,18.06333333,0,0.016601385
87350.7132,121059.29,-4300.7175,13519,4/05/2010,18.35833333,0,0.016535112
87493.4328,121435.69,-4300.7816,13520,4/05/2010,18.45638889,0,0.016469104
88004.6584,122069.75,-4300.8,13521,4/05/2010,18.63916667,0,0.016403359
88008.84,122056.273,-4300.8,13522,4/05/2010,19,0,0.016337876
88000.2297,122042.991,-4300.8,13523,4/05/2010,19.05222222,0,0.016272655
87755.0309,122073.749,-4300.9,13524,4/05/2010,19.03333333,0,0.016207695
87489.2179,121750.633,-4300.9,13525,4/05/2010,19.04333333,0,0.016142993
87368.135,121098.683,-4300.9,13526,4/05/2010,19.02,0,0.01607855
87432.2714,120956.53,-4300.9,13527,4/05/2010,19.11083333,0,0.016014365
88397.1907,121958.547,-4300.9,13528,4/05/2010,19.30083333,0,0.015950435
